Path,Model,Accuracy,Fuzzy Accuracy,Position Agnostic Accuracy,Vending Machine Type,On Angle,Incorrect Brands,Correct Brands,Fuzzy Correct Brands,Fuzzy Incorrect Brands,Brand Matrix,Parametrized
../photosv2/711_Juice.png,GPT-4,0.1964285714285714,0.2142857142857142,0.2222222222222222,correctBrands7,TODO,"{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.2,0.28,0.4117647058823529,correctBrands6,TODO,"{'Pabst Blue Ribbon', 'Bud Light Platinum', 'Lagunitas', 'Allagash', 'High Life', 'Bud Light Lime', 'Budweiser', 'Brooklyn Lager', 'Natural Ice', 'Unknown', ""Milwaukee's Best Ice"", 'Great Lakes'}","{'Blue Point', 'Bud Light', 'Great Lakes', 'Unknown'}","{'Blue Point', 'Bud Light', 'Budweiser', 'Brooklyn Lager', 'Unknown', 'Great Lakes'}","{'Pabst Blue Ribbon', 'Bud Light Platinum', 'Lagunitas', 'Allagash', 'High Life', 'Bud Light Lime', 'Budweiser', 'Natural Ice', 'Unknown', ""Milwaukee's Best Ice"", 'Great Lakes'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.5555555555555556,0.6388888888888888,0.375,correctBrands2,TODO,{'Unknown'},"{'Gatorade', 'Pure Leaf', 'Starbucks'}","{'Gatorade', 'Pure Leaf', 'Unknown', 'Starbucks'}",{'Unknown'},"[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.2666666666666666,0.2666666666666666,0.5555555555555556,correctBrands10,TODO,"{'Fat Tire', 'Sierra Nevada', 'Voodoo Ranger', 'Angry Orchard', 'Yuengling', 'Heineken', 'Unknown'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Sierra Nevada', 'Angry Orchard', 'Unknown'}","{'Fat Tire', 'Sierra Nevada', 'Voodoo Ranger', 'Angry Orchard', 'Yuengling', 'Heineken', 'Unknown'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.0545454545454545,0.1454545454545454,0.3333333333333333,correctBrands8,TODO,"{'Coca-Cola', 'Aquafina', 'Dr Pepper', 'Fanta', 'A&W', 'Mountain Dew', 'Dasani', 'Unknown', 'Pepsi'}","{'Sprite', 'Pepsi', 'Mountain Dew'}","{'Coca-Cola', 'Fanta', 'A&W', 'Mountain Dew', 'Sprite', 'Pepsi'}","{'Coca-Cola', 'Aquafina', 'Dr Pepper', 'Fanta', 'Mountain Dew', 'Dasani', 'Unknown', 'Pepsi'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Unknown'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Pepsi'], ['Mountain Dew', 'Pepsi', 'Aquafina', 'Aquafina', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi'], ['Coca-Cola', 'Fanta', 'Mountain Dew', 'Dr Pepper', 'Dr Pepper', 'Pepsi'], ['Mountain Dew', 'Fanta', 'Unknown', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4081632653061224,0.6122448979591837,0.5,correctBrands9,TODO,"{'Gatorade', 'Electrolit', 'Gatorade Zero', 'BodyArmor', 'Unknown', 'Replenish', 'Powerade'}","{'Gatorade', 'Replenish'}","{'Gatorade', 'Gatorade Zero', 'BodyArmor', 'Replenish', 'Powerade'}","{'Gatorade', 'Electrolit', 'Replenish', 'BodyArmor', 'Unknown'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade Zero', 'Electrolit', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,TODO,"{'Coca-Cola', 'Bloody Mary', 'Unknown', 'Fugu Vodka Mule', 'Lone Star Beer'}","{'Pabst Blue Ribbon', '7UP', 'Poland Spring', 'Aunt Sally', 'Boylan', 'Mango Mosaic', 'Unknown', 'House Wine', 'Guinness'}","{'Coca-Cola', 'Pabst Blue Ribbon', '7UP', 'Poland Spring', 'Aunt Sally', 'Boylan', 'Mango Mosaic', 'Unknown', 'House Wine', 'Lone Star Beer', 'Guinness'}","{'Bloody Mary', 'Unknown', 'Fugu Vodka Mule'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.1,0.25,0.125,correctBrands11,TODO,"{'FIJI', 'Poland Spring', 'Smartwater', 'LIFEWTR', 'Unknown'}","{'Liquid Death', 'Poland Spring'}","{'Liquid Death', 'FIJI', 'Poland Spring', 'Smartwater', 'Unknown'}","{'LIFEWTR', 'Unknown', 'Poland Spring'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Smartwater', 'Poland Spring', 'FIJI', 'FIJI', 'Unknown', 'ACTIVIA'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.2142857142857142,0.2321428571428571,0.4,correctBrands7,TODO,"{'Pure Leaf', 'ITO EN', 'Unknown', 'Guayaki'}","{'Arizona', 'ITO EN', 'Unknown'}","{'Arizona', 'ITO EN', 'Unknown'}","{'Pure Leaf', 'ITO EN', 'Unknown', 'Guayaki'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Guayaki'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona', 'Arizona']]",True
../photosv2/711_Beer.png,GPT-4,0.16,0.24,0.4375,correctBrands6,TODO,"{'Pabst Blue Ribbon', 'Bud Light Platinum', 'Lagunitas', 'Allagash', 'Bud Light Lime', 'Budweiser', 'Brooklyn Lager', 'Natural Ice', 'Unknown', 'Miller High Life', 'Great Lakes'}","{'Blue Point', 'Bud Light', 'Unknown'}","{'Blue Point', 'Bud Light', 'Budweiser', 'Brooklyn Lager', 'Unknown'}","{'Pabst Blue Ribbon', 'Bud Light Platinum', 'Lagunitas', 'Allagash', 'Bud Light Lime', 'Budweiser', 'Natural Ice', 'Miller High Life', 'Unknown', 'Great Lakes'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Unknown', 'Unknown'], ['Miller High Life', 'Miller High Life', 'Miller High Life', 'Miller High Life']]",True
../photosv2/711_Sodas_Stickers.png,GPT-4,0.0545454545454545,0.1272727272727272,0.2666666666666666,correctBrands8,TODO,"{'Mountain Dew', 'Pepsi', 'Coca-Cola', 'Fanta', 'Minute Maid', 'Dasani', 'Dr Pepper', 'A&W'}","{'Mountain Dew', 'Sprite'}","{'Mountain Dew', 'Coca-Cola', 'Fanta', 'Sprite', 'A&W'}","{'Mountain Dew', 'Pepsi', 'Coca-Cola', 'Minute Maid', 'Dasani', 'Dr Pepper'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Minute Maid', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",False
../photosv2/711_Sodas.png,GPT-4,0.1632653061224489,0.3265306122448979,0.4285714285714285,correctBrands9,TODO,"{'Powerade', 'Electrolit', 'Gatorade', 'Unknown', 'BODYARMOR'}",{'Gatorade'},"{'Powerade', 'Gatorade', 'BODYARMOR'}","{'Unknown', 'Electrolit', 'Gatorade', 'BODYARMOR'}","[['Gatorade', 'Gatorade', 'Gatorade', 'Electrolit', 'Electrolit', 'Electrolit'], ['BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'BODYARMOR', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",False
../photosv2/drinks2.png,GPT-4,0.7142857142857143,0.7857142857142857,0.4761904761904761,correctBrands1,TODO,"{'Fugu Vodka Mule', 'Unknown', 'Bloody Mary', 'Coca-Cola'}","{'Poland Spring', 'Aunt Sally', '7UP', 'Lone Star', 'Unknown', 'Guinness', 'Boylan', 'House Wine', 'Pabst Blue Ribbon', 'Mango Mosaic'}","{'Poland Spring', 'Coca-Cola', 'Aunt Sally', '7UP', 'Lone Star', 'Unknown', 'Guinness', 'Boylan', 'House Wine', 'Pabst Blue Ribbon', 'Mango Mosaic'}","{'Fugu Vodka Mule', 'Unknown', 'Bloody Mary'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",False
../photosv2/Jasons_Water.png,GPT-4,0.05,0.25,0.125,correctBrands11,TODO,"{'Poland Spring', 'FIJI', 'PATH', 'Smartwater', 'LIFEWTR', 'Unknown'}",{'Liquid Death'},"{'Unknown', 'FIJI', 'Liquid Death'}","{'Poland Spring', 'PATH', 'Smartwater', 'LIFEWTR', 'Unknown'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'Smartwater', 'PATH'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'FIJI', 'FIJI', 'Unknown'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",False
../photosv2/711_Juice.png,GPT-4,0.2142857142857142,0.2321428571428571,0.2222222222222222,correctBrands7,TODO,{'Unknown'},"{'Unknown', 'Pure Leaf'}","{'Unknown', 'Pure Leaf'}",{'Unknown'},"[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",False
../photosv2/711_Beer.png,GPT-4,0.2,0.28,0.4117647058823529,correctBrands6,TODO,"{'Blue Point', 'Budweiser', 'Allagash', 'Natural Ice', 'Great Lakes', 'Unknown', 'Bud Light Lime', ""Milwaukee's Best Ice"", 'High Life', 'Brooklyn Lager', 'Bud Light Platinum', 'Pabst Blue Ribbon', 'Lagunitas'}","{'Blue Point', 'Unknown', 'Bud Light', 'Great Lakes'}","{'Blue Point', 'Budweiser', 'Bud Light', 'Great Lakes', 'Unknown', 'Brooklyn Lager'}","{'Blue Point', 'Allagash', 'Natural Ice', 'Great Lakes', 'Unknown', 'Bud Light Lime', ""Milwaukee's Best Ice"", 'High Life', 'Budweiser', 'Bud Light Platinum', 'Pabst Blue Ribbon', 'Lagunitas'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Blue Point', 'Lagunitas', 'Great Lakes', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', ""Milwaukee's Best Ice"", ""Milwaukee's Best Ice"", 'High Life', 'High Life']]",False
../photosv2/IMG_2623.png,GPT-4,0.6111111111111112,0.7222222222222222,0.3,correctBrands2,TODO,"{'Unknown', 'Snapple', 'Lemonade'}","{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Pure Leaf', 'Snapple', 'Gatorade'}","{'Unknown', 'Snapple', 'Lemonade'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Snapple', 'Snapple', 'Snapple'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",False
../photosv2/Jasons_Beer.png,GPT-4,0.2666666666666666,0.2666666666666666,0.625,correctBrands10,TODO,"{'Angry Orchard', 'Unknown', 'Fat Tire', 'Sierra Nevada', 'Yuengling', 'Voodoo Ranger'}","{'Unknown', 'Angry Orchard', 'Sierra Nevada'}","{'Unknown', 'Angry Orchard', 'Sierra Nevada'}","{'Angry Orchard', 'Unknown', 'Fat Tire', 'Sierra Nevada', 'Yuengling', 'Voodoo Ranger'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Voodoo Ranger', 'Voodoo Ranger'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Unknown', 'Yuengling', 'Samuel Adams', 'Peroni']]",False
../photosv2/711_Sodas_Stickers.png,GPT-4,0.0363636363636363,0.1272727272727272,0.3333333333333333,correctBrands8,TODO,"{'Mountain Dew', 'Pepsi', 'Coca-Cola', 'Fanta', 'Dasani', 'Lemonade', 'Dr Pepper', 'Unknown', 'A&W'}","{'Mountain Dew', 'Sprite'}","{'Mountain Dew', 'Coca-Cola', 'Fanta', 'Sprite', 'A&W'}","{'Mountain Dew', 'Pepsi', 'Coca-Cola', 'Dasani', 'Lemonade', 'Dr Pepper', 'Unknown'}","[['Sprite', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Pepsi', 'Pepsi'], ['A&W', 'Dasani', 'Mountain Dew', 'Mountain Dew', 'Mountain Dew', 'Unknown'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi'], ['Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola', 'Coca-Cola'], ['Coca-Cola', 'Fanta', 'Lemonade', 'Coca-Cola', 'Dr Pepper', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola'], ['Mountain Dew', 'Pepsi', 'Pepsi', 'Pepsi', 'Pepsi', 'Coca-Cola']]",True
../photosv2/711_Sodas.png,GPT-4,0.4081632653061224,0.6122448979591837,0.5,correctBrands9,TODO,"{'Powerade', 'Replenish', 'Electrolit', 'Gatorade', 'BodyArmor', 'Unknown', 'Gatorade Zero'}","{'Gatorade', 'Replenish'}","{'Powerade', 'Replenish', 'Gatorade', 'BodyArmor', 'Gatorade Zero'}","{'Replenish', 'Electrolit', 'Gatorade', 'BodyArmor', 'Unknown'}","[['Gatorade Zero', 'Gatorade Zero', 'Gatorade Zero', 'Electrolit', 'Electrolit', 'Electrolit'], ['BodyArmor', 'BodyArmor', 'BodyArmor', 'BodyArmor', 'Unknown', 'Unknown'], ['Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish', 'Replenish'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade', 'Powerade']]",True
../photosv2/drinks2.png,GPT-4,0.6428571428571429,0.7857142857142857,0.4090909090909091,correctBrands1,TODO,"{'Fugu Vodka Mule', 'Coca-Cola', 'Bloody Mary', 'Unknown', 'Lone Star Beer'}","{'Poland Spring', 'Aunt Sally', '7UP', 'Boylan', 'Unknown', 'Guinness', 'House Wine', 'Pabst Blue Ribbon', 'Mango Mosaic'}","{'Poland Spring', 'Coca-Cola', 'Aunt Sally', '7UP', 'Boylan', 'Unknown', 'Guinness', 'Lone Star Beer', 'House Wine', 'Pabst Blue Ribbon', 'Mango Mosaic'}","{'Fugu Vodka Mule', 'Unknown', 'Bloody Mary'}","[['Coca-Cola', '7UP', 'Unknown', 'Pabst Blue Ribbon', 'Bloody Mary', 'Fugu Vodka Mule', 'House Wine'], ['Aunt Sally', 'Guinness', 'Lone Star Beer', 'Unknown', 'Mango Mosaic', 'Poland Spring', 'Boylan'], ['Schweppes', 'Schweppes', 'Canada Dry', 'Red Bull', 'S.Pellegrino', 'Unknown', 'Red Stripe']]",True
../photosv2/Jasons_Water.png,GPT-4,0.1,0.3,0.1111111111111111,correctBrands11,TODO,"{'Poland Spring', 'Aspire', 'FIJI', 'PATH', 'smartwater', 'LIFEWTR', 'Unknown'}","{'Poland Spring', 'Liquid Death'}","{'Aspire', 'Poland Spring', 'FIJI', 'PATH', 'smartwater', 'Liquid Death'}","{'Aspire', 'Poland Spring', 'smartwater', 'LIFEWTR', 'Unknown'}","[['FIJI', 'Unknown', 'Liquid Death', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Unknown', 'Unknown', 'Unknown', 'Poland Spring', 'LIFEWTR', 'smartwater'], ['Aspire', 'Aspire', 'Aspire', 'Poland Spring', 'Unknown', 'PATH'], ['smartwater', 'smartwater', 'smartwater', 'FIJI', 'FIJI', 'ACTIPH'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring'], ['Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring', 'Poland Spring']]",True
../photosv2/711_Juice.png,GPT-4,0.3035714285714285,0.3214285714285714,0.3333333333333333,correctBrands7,TODO,{'Unknown'},"{'Unknown', 'Pure Leaf', 'ITO EN'}","{'Unknown', 'Pure Leaf', 'ITO EN'}",{'Unknown'},"[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN', 'ITO EN'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown'], ['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown']]",True
../photosv2/711_Beer.png,GPT-4,0.16,0.24,0.4666666666666667,correctBrands6,TODO,"{'Budweiser', 'Allagash', 'Natural Ice', 'Great Lakes', 'Unknown', 'Bud Light Lime', 'Brooklyn Lager', 'Bud Light Platinum', 'Pabst Blue Ribbon', 'Lagunitas'}","{'Blue Point', 'Unknown', 'Bud Light'}","{'Blue Point', 'Bud Light', 'Brooklyn Lager', 'Unknown', 'Budweiser'}","{'Allagash', 'Natural Ice', 'Great Lakes', 'Unknown', 'Bud Light Lime', 'Budweiser', 'Bud Light Platinum', 'Pabst Blue Ribbon', 'Lagunitas'}","[['Blue Point', 'Unknown', 'Unknown', 'Brooklyn Lager'], ['Unknown', 'Lagunitas', 'Great Lakes', 'Allagash'], ['Budweiser', 'Bud Light Lime', 'Bud Light Platinum', 'Bud Light'], ['Budweiser', 'Bud Light', 'Pabst Blue Ribbon', 'Pabst Blue Ribbon'], ['Natural Ice', 'Natural Ice', 'Unknown', 'Unknown']]",True
../photosv2/IMG_2623.png,GPT-4,0.4166666666666667,0.4722222222222222,0.3,correctBrands2,TODO,"{'Pure Leaf', 'Snapple', 'Gatorade', 'Lemonade', 'LIFEWTR', 'Unknown'}","{'Starbucks', 'Pure Leaf', 'Gatorade'}","{'Starbucks', 'Pure Leaf', 'Snapple', 'Gatorade'}","{'Pure Leaf', 'Snapple', 'Gatorade', 'Lemonade', 'LIFEWTR', 'Unknown'}","[['Unknown', 'Unknown', 'Unknown', 'Unknown', 'Unknown', 'Starbucks', 'Starbucks', 'Starbucks'], ['Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf', 'Pure Leaf'], ['Snapple', 'Snapple', 'Snapple', 'Snapple', 'Lemonade', 'Lemonade', 'Gatorade', 'Gatorade'], ['Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade', 'Gatorade'], ['LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'LIFEWTR', 'Aquafina', 'Aquafina', 'Aquafina', 'Aquafina']]",True
../photosv2/Jasons_Beer.png,GPT-4,0.3333333333333333,0.3333333333333333,0.5,correctBrands10,TODO,"{'Heineken', 'Angry Orchard', 'Unknown', 'Fat Tire', 'Sierra Nevada', 'Yuengling'}","{'Unknown', 'Angry Orchard', 'Sierra Nevada'}","{'Unknown', 'Angry Orchard', 'Sierra Nevada'}","{'Heineken', 'Angry Orchard', 'Unknown', 'Fat Tire', 'Sierra Nevada', 'Yuengling'}","[['Unknown', 'Angry Orchard', 'Angry Orchard', 'Angry Orchard'], ['Unknown', 'Fat Tire', 'Unknown', 'Unknown'], ['Sierra Nevada', 'Sierra Nevada', 'Sierra Nevada', 'Unknown'], ['Unknown', 'Heineken', 'Yuengling', 'Samuel Adams']]",True
